,price,year,condition,odometer,title_status,transmission,type,split
3904,800,1998,fair,178000.0,clean,automatic,sedan,0.770624899976183
3909,14000,2002,excellent,253000.0,clean,automatic,SUV,-0.906460070159024
3925,0,2012,excellent,100834.0,clean,automatic,sedan,-0.7301304000299829
3926,20300,2016,good,22314.0,clean,other,hatchback,-0.1778620118398737
3927,19800,2017,good,23202.0,clean,automatic,sedan,2.048814593971711
3928,0,2016,excellent,116517.0,clean,automatic,SUV,-2.1080943304276984
3932,0,2019,excellent,12522.0,clean,automatic,truck,0.5906187376181268
3934,32500,2017,good,36373.0,clean,automatic,pickup,1.329027751840173
3935,18600,2016,good,48384.0,clean,other,other,-0.32469431726180553
3939,1000,2000,good,275000.0,clean,manual,coupe,-1.1946885962784375
3943,4491,2003,excellent,111121.0,clean,automatic,SUV,0.7246651410887663
3944,3991,2005,excellent,217630.0,clean,automatic,SUV,-0.42421236462483863
3946,8995,2005,good,172000.0,clean,automatic,pickup,0.2919879494873782
3947,22500,2006,excellent,170000.0,rebuilt,automatic,pickup,-0.6588794616835427
3948,8950,1996,good,297000.0,clean,automatic,SUV,-0.292462595892767
3949,800,1995,fair,102000.0,clean,automatic,sedan,-0.3744318140391977
3951,2200,2008,good,225900.0,clean,automatic,sedan,0.4897559114608127
3952,0,2018,excellent,11474.0,clean,automatic,hatchback,-0.12920348775575743
3953,7700,2010,good,97300.0,clean,automatic,sedan,-1.310550831441131
3954,2000,1997,good,214039.0,clean,automatic,SUV,0.6062737236681539
3956,3800,1994,good,233370.0,clean,automatic,SUV,1.735353262954236
3958,3800,2005,good,151000.0,clean,automatic,sedan,0.24513177907484557
3961,26500,2016,like new,32564.0,clean,automatic,SUV,-0.17006122974346524
3962,3999,2001,good,199153.0,clean,other,coupe,0.7172900981798729
3964,3999,2004,good,157622.0,clean,automatic,SUV,-1.0828530358595105
3965,3999,2005,good,145868.0,clean,automatic,sedan,0.7133804344808613
3969,0,2012,excellent,121159.0,clean,automatic,SUV,1.0249531276623896
3971,0,2011,excellent,47127.0,clean,automatic,SUV,-1.011240559794549
3972,30000,2014,excellent,86000.0,clean,automatic,truck,-0.6583606565715996
3973,8699,2014,like new,126587.0,clean,automatic,van,0.8783496867623413
3974,17000,2013,good,134000.0,clean,automatic,SUV,-0.3949516304596374
3976,14500,2015,excellent,73000.0,clean,automatic,SUV,-0.14115977838151597
3984,10900,2006,excellent,147342.0,clean,automatic,pickup,0.00332662447791911
3985,4000,2001,good,166115.0,clean,automatic,sedan,-0.21797122920643866
3986,4500,2003,good,125000.0,lien,manual,sedan,-1.6818224500568695
3988,7950,2007,excellent,86181.0,clean,automatic,SUV,-0.33658970421465434
3990,12450,2010,excellent,116016.0,clean,automatic,pickup,-0.44794036066965764
3991,16950,2009,excellent,97569.0,clean,automatic,SUV,0.9646370501316318
3994,0,2010,excellent,122280.0,clean,automatic,SUV,0.8499743668443728
4003,13500,1962,good,75600.0,clean,manual,sedan,0.2176014179362692
4019,6495,2006,excellent,125000.0,clean,automatic,SUV,-1.8670353564622968
4020,4995,2009,excellent,99000.0,clean,automatic,sedan,-1.0641443465050742
4021,4995,2004,excellent,226000.0,clean,automatic,SUV,-2.0837841758327444
4023,6995,2010,excellent,149000.0,clean,automatic,sedan,-0.18414597171512137
4026,8500,2008,excellent,154900.0,clean,automatic,SUV,-1.201570990198059
4029,7749,2008,excellent,117634.0,clean,automatic,sedan,-0.1805440238764116
4034,0,2016,excellent,33502.0,clean,automatic,sedan,0.48968461399645496
4035,0,2010,excellent,58532.0,clean,manual,SUV,0.2978228446263842
4038,4400,2004,excellent,192441.0,clean,automatic,pickup,-0.2561927958712755
4043,15950,2015,excellent,93790.0,clean,automatic,mini-van,0.34231483998916384
4044,7450,2012,excellent,105815.0,clean,manual,coupe,-0.4216618640311223
4045,8950,2007,excellent,133735.0,clean,automatic,SUV,0.4901732742376215
4046,5990,2008,excellent,89224.0,clean,automatic,sedan,0.2933019186512159
4048,17950,2010,excellent,100488.0,clean,automatic,pickup,0.48551528028795815
4049,15950,2012,excellent,123879.0,clean,automatic,SUV,-0.2719360828515199
4051,7795,2009,good,139941.0,clean,automatic,pickup,0.9409205456119704
4055,35200,2018,good,20299.0,clean,other,pickup,0.5855151732938038
4062,5995,2014,good,174000.0,clean,automatic,SUV,0.009763381825594256
4063,8975,2011,good,122307.0,clean,automatic,SUV,1.8734545511435625
4070,26500,2011,good,60076.0,clean,other,pickup,-0.24469313262357106
4072,1200,2000,good,215000.0,clean,automatic,SUV,-0.5318934279318873
4073,20900,2017,good,32540.0,clean,automatic,other,0.15578623125508728
4074,13600,2012,good,91668.0,clean,other,other,-0.687711492401961
4079,6200,2013,excellent,117326.0,clean,automatic,sedan,0.27925460383116557
4080,6500,2007,excellent,147633.0,clean,automatic,coupe,0.22692844948223165
4081,6500,2009,excellent,81717.0,clean,automatic,sedan,1.1917108973390498
4082,3000,2002,excellent,124000.0,clean,automatic,sedan,0.8346531359342887
4085,5500,2011,excellent,110519.0,clean,automatic,SUV,1.2111408521227025
4089,2800,2002,good,245000.0,clean,automatic,sedan,1.0929808669080514
4092,0,2017,excellent,32454.0,clean,automatic,SUV,1.104330049467248
4093,0,2019,excellent,12575.0,clean,automatic,sedan,0.29793934497821667
4098,5990,2009,excellent,118713.0,clean,automatic,sedan,-0.03941364759949824
4100,13900,2015,good,35600.0,rebuilt,automatic,coupe,0.5949248743403989
4102,20000,2011,like new,60000.0,clean,automatic,sedan,1.4488070640586326
4103,7850,2007,excellent,155600.0,clean,automatic,SUV,0.16095036699786208
4106,0,2017,excellent,17046.0,clean,automatic,sedan,-0.43967602168891246
4109,22900,2015,good,51079.0,clean,other,other,0.495025645640418
4111,25000,2018,good,14039.0,clean,other,sedan,-1.5761068004977092
4112,30700,2016,good,34719.0,clean,other,pickup,-1.2455163418515522
4116,0,2009,excellent,136953.0,clean,automatic,SUV,-0.3123331009827848
4121,0,2017,excellent,19004.0,clean,automatic,SUV,0.15150308499200957
4122,0,2016,excellent,58194.0,clean,automatic,SUV,-0.0540057098294748
4125,8295,2010,excellent,82661.0,clean,automatic,wagon,1.484781322366435
4126,25000,2016,good,54942.0,clean,other,sedan,0.25386164406721157
4127,29400,2016,good,39114.0,clean,other,sedan,-0.28258014725578834
4128,29500,2016,good,23773.0,clean,other,pickup,-0.8911290557027437
4129,25200,2015,good,69075.0,clean,other,pickup,-0.12941078996280844
4134,4690,2000,like new,91201.0,clean,automatic,sedan,-0.8915934751829918
4150,15000,1999,excellent,81154.0,clean,automatic,SUV,1.5088895178507318
4151,21000,2017,good,20283.0,clean,automatic,other,0.4569142858314432
4156,19800,2012,good,90278.0,clean,other,other,0.7946671008649718
4157,24200,2017,good,965.0,clean,automatic,sedan,1.5219850427422057
4158,27400,2018,good,16065.0,clean,other,wagon,0.4703276110100091
4177,0,2017,excellent,10692.0,clean,automatic,sedan,-0.9749902869557099
4180,0,2006,excellent,170920.0,clean,automatic,truck,0.8587258674783194
4184,36800,2017,good,14294.0,clean,other,pickup,-1.0968202818844126
4191,4300,2005,excellent,152000.0,clean,automatic,van,-0.5296380359261971
4192,20000,2017,good,18216.0,clean,automatic,other,0.6609204001824531
4194,0,2011,excellent,68015.0,clean,automatic,truck,-0.4533687659394405
4195,25900,2019,good,2896.0,clean,other,pickup,0.005544062642607024
4198,1500,2000,fair,252039.0,clean,automatic,mini-van,-0.5725915441012307
4202,5900,2007,excellent,130000.0,clean,automatic,SUV,-2.025670257368062
4210,5495,2003,excellent,165000.0,clean,manual,pickup,-0.9338041245088811
4212,4495,2004,excellent,105000.0,clean,automatic,SUV,1.0910815526196669
4215,3995,2005,excellent,167000.0,clean,automatic,SUV,1.4207836576852448
4217,5995,2005,excellent,75000.0,clean,automatic,SUV,-1.1818180340850517
4218,4495,2004,excellent,142000.0,clean,automatic,SUV,0.07702688573654291
4222,7995,2010,excellent,118000.0,clean,automatic,sedan,-0.057649810620322886
4224,1000,1995,salvage,160527.0,clean,automatic,van,0.6801683778399775
4225,3700,2001,good,143000.0,clean,manual,coupe,-2.0121295677549633
4227,4900,2010,good,90000.0,salvage,manual,pickup,-0.3986636104965712
4228,6950,2005,excellent,63787.0,clean,automatic,sedan,0.5172362403258207
4231,15350,2008,excellent,90106.0,clean,automatic,pickup,-1.3427352856492518
4233,9950,2002,excellent,126706.0,clean,automatic,pickup,-1.0063706756021171
4234,2450,2003,good,198000.0,clean,automatic,sedan,-2.1504843924769763
4236,14950,2010,excellent,151685.0,clean,automatic,pickup,0.7913012517033643
4237,10950,2014,excellent,43457.0,clean,automatic,sedan,1.0141005273277628
4239,7750,2004,excellent,170002.0,clean,manual,pickup,0.7824969294235897
4243,13950,2008,excellent,109549.0,clean,automatic,pickup,-0.1173335048557293
4244,19950,2015,excellent,89690.0,clean,automatic,pickup,-1.0688578921547138
4245,19950,2012,excellent,96826.0,clean,automatic,SUV,0.09033744662270415
4249,9350,2014,excellent,104828.0,clean,automatic,SUV,-0.6271590119457033
4251,15950,2007,excellent,123714.0,clean,automatic,pickup,0.21926308291006133
4252,7350,2009,excellent,110500.0,clean,automatic,sedan,0.6788562697598701
4253,14100,2012,good,100628.0,clean,other,other,-0.14439582027649586
4255,23450,2016,excellent,105358.0,clean,automatic,pickup,1.9446668168324985
4256,7450,2008,excellent,97103.0,clean,automatic,sedan,1.0293480059015698
4257,9950,2012,excellent,86924.0,clean,automatic,SUV,0.9246046870829079
4258,10950,2010,excellent,101411.0,clean,automatic,SUV,-0.20871135608652847
4260,11350,2012,excellent,117210.0,clean,automatic,SUV,-0.9519403974956375
4261,7450,2013,excellent,69612.0,clean,manual,sedan,0.6287725032621706
4264,5995,2014,good,174000.0,clean,automatic,SUV,-0.7096193458041836
4265,11950,2011,excellent,97840.0,clean,automatic,SUV,1.0636172599015965
4266,11450,2013,excellent,105937.0,clean,automatic,SUV,-0.5380047011247665
4267,3000,1997,excellent,158600.0,clean,automatic,coupe,0.08024987416612399
4273,6995,2011,good,161822.0,clean,automatic,sedan,-0.012227021484603503
4274,0,2006,excellent,266206.0,clean,automatic,truck,2.375278630917201
4275,9000,2009,good,98600.0,clean,automatic,SUV,1.8612328283601747
4278,6450,2008,excellent,165000.0,clean,automatic,sedan,0.6572010256948719
4280,2999,2000,excellent,99749.0,clean,automatic,sedan,-1.3190467445898073
4283,24600,2018,good,38800.0,clean,automatic,sedan,0.027559052724484768
4285,19500,2017,good,18662.0,clean,automatic,other,0.4522055185083997
4286,9000,2013,excellent,71800.0,clean,automatic,mini-van,-0.6027953074432983
4290,30400,2016,good,35544.0,clean,automatic,pickup,1.131572288988303
4293,6490,2012,excellent,101039.0,clean,automatic,sedan,0.9362829530315913
4301,0,2001,excellent,117639.0,clean,automatic,truck,0.3347548051670027
4307,9999,2010,like new,30000.0,clean,automatic,sedan,-1.0136069394490315
4308,6995,2010,good,153157.0,clean,automatic,SUV,0.4836669230885278
4321,4195,1998,good,153474.0,clean,automatic,pickup,-0.3349771392606334
4327,0,2017,excellent,30378.0,clean,automatic,SUV,2.0847988639605206
4329,10000,2014,excellent,104500.0,clean,automatic,sedan,0.39352053629520073
4334,0,2013,excellent,71012.0,clean,automatic,sedan,-0.5896350803834691
4335,1195,2004,fair,131000.0,clean,automatic,sedan,0.9988779683382032
4336,0,2001,excellent,140015.0,clean,automatic,SUV,0.2904413671647619
4337,0,2015,excellent,97806.0,clean,automatic,SUV,0.9561356668000517
4339,0,2012,excellent,152415.0,clean,automatic,truck,-0.0632893718150022
4340,0,2015,excellent,16750.0,clean,automatic,sedan,0.0061888902445322025
4342,0,2017,excellent,11081.0,clean,automatic,hatchback,-0.356869112979005
4344,0,2016,excellent,25093.0,clean,automatic,sedan,-0.28848286504123183
4345,0,2015,excellent,114504.0,clean,automatic,SUV,2.2950424387412705
4347,1000,1989,fair,185000.0,clean,manual,pickup,1.2894682885079625
4356,400,2006,fair,210000.0,clean,automatic,mini-van,-1.2301418003044104
4360,16700,2016,good,32822.0,clean,other,pickup,0.42656412183796444
4367,23100,2015,good,12745.0,clean,automatic,sedan,0.08982791021941272
4376,22100,2019,good,26784.0,clean,other,other,-0.5152739495980563
4379,7999,2011,good,137476.0,clean,automatic,sedan,1.0043716395997884
4380,5495,2011,good,202371.0,clean,automatic,SUV,1.9107394005734155
4381,6999,2006,good,97054.0,clean,automatic,sedan,0.8214203937926419
4382,8795,2013,good,115605.0,clean,automatic,sedan,-0.4170066001916422
4383,6995,2011,good,161822.0,clean,automatic,sedan,-2.0242559491737246
4384,6999,2006,good,97054.0,clean,automatic,sedan,-0.20362080447776668
4388,0,2017,excellent,42379.0,clean,automatic,SUV,-0.46812127183041913
4404,6000,2003,excellent,171000.0,clean,manual,pickup,-0.6382663019919125
4406,21400,2013,good,51171.0,clean,other,pickup,0.8432257517020086
4412,6449,2011,excellent,123444.0,clean,automatic,SUV,-0.9044658288660196
4413,28600,2016,good,24370.0,clean,other,pickup,-1.317910204006112
4416,19100,2017,good,33860.0,clean,automatic,sedan,-0.949637379359325
4419,10500,2007,good,139450.0,clean,automatic,truck,0.7434901077066904
4420,22000,2013,excellent,43000.0,clean,manual,truck,-0.3371484832271111
4424,0,2001,excellent,140015.0,clean,automatic,SUV,-2.3791611605192773
4429,32600,2017,good,17630.0,clean,other,pickup,0.6208396400302424
4430,7500,2005,excellent,125000.0,clean,manual,sedan,2.226009726945028
4433,0,2011,excellent,97922.0,clean,automatic,SUV,1.51802584304524
4434,26700,2015,good,43951.0,clean,other,pickup,1.4292733291228674
4435,19100,2017,good,26175.0,clean,automatic,other,-2.0095770811212375
4436,17800,2012,good,81395.0,clean,other,other,0.17510871722562804
4437,21800,2016,good,22945.0,clean,other,hatchback,0.623498727753568
4438,28500,2016,good,34647.0,clean,automatic,sedan,-1.1599911173551367
4440,1750,2001,good,234000.0,clean,automatic,sedan,-1.3235668640265446
4442,9995,2013,excellent,122152.0,clean,automatic,hatchback,-0.6160088591747049
4443,5991,2014,excellent,222026.0,clean,automatic,SUV,1.6733454212937517
4444,4992,2006,excellent,120889.0,clean,automatic,sedan,-0.06763269844140055
4445,3992,2006,excellent,179844.0,clean,automatic,sedan,1.39299624065809
4449,8200,1984,good,234000.0,clean,manual,SUV,1.539906351144333
4450,17500,2015,like new,50250.0,clean,automatic,sedan,0.6082512789848796
4452,2200,1998,good,150000.0,clean,manual,sedan,0.36572917536276456
4453,10900,2015,excellent,92000.0,clean,automatic,mini-van,-0.7184125110202163
4457,15500,2014,excellent,68485.0,clean,automatic,SUV,0.3791373246467545
4458,5000,2015,good,151000.0,clean,automatic,hatchback,-1.9513028631572575
4462,2150,2006,good,180000.0,clean,automatic,sedan,0.12746366542568568
4463,2400,2004,excellent,148155.0,clean,automatic,coupe,1.5041502040068335
4464,2800,1993,good,68152.0,clean,automatic,sedan,1.3929022397269024
4465,10000,2004,excellent,100200.0,clean,automatic,coupe,0.40432589678770037
4470,15900,2012,good,89872.0,clean,other,other,1.407100209416208
4471,15300,2012,good,97363.0,clean,other,other,-0.157423471292724
4473,6000,2008,excellent,167000.0,clean,automatic,sedan,0.6730279556348987
4474,7500,2011,excellent,116000.0,clean,automatic,sedan,-1.1703158032297245
4477,4790,2007,excellent,92777.0,clean,automatic,sedan,2.5080376945353464
4478,5000,2001,good,76000.0,clean,automatic,truck,-1.6128905616731326
4479,6500,2010,excellent,125703.0,clean,automatic,sedan,0.7261266141147104
4483,0,2018,excellent,48597.0,clean,automatic,wagon,-0.9230093495366316
4486,0,2018,excellent,23776.0,clean,automatic,wagon,-0.24687496645380275
4487,5995,2007,excellent,141455.0,clean,automatic,SUV,0.3799112581797952
4488,7995,2013,excellent,113626.0,clean,automatic,sedan,-0.22121747151332022
4490,30700,2016,good,26002.0,clean,other,pickup,1.248320658392357
4492,2900,2002,fair,297000.0,clean,automatic,SUV,0.25492052552461447
4494,8950,2008,excellent,118553.0,clean,automatic,sedan,-2.4861840470675687
4496,3250,2002,excellent,148530.0,clean,automatic,coupe,-0.9641624255200305
4504,17100,2012,good,43118.0,clean,other,other,-0.6359247788125124
4508,0,2010,excellent,102696.0,clean,automatic,SUV,-1.513780025831486
4513,4400,2004,excellent,167000.0,clean,manual,sedan,0.9052709952464545
4517,0,2016,excellent,43090.0,clean,automatic,sedan,0.8269687975760828
4518,0,2014,excellent,53510.0,clean,automatic,SUV,0.32159160150008786
4524,15000,1996,like new,89000.0,clean,manual,convertible,1.1069839006884619
4527,6995,2010,good,153157.0,clean,automatic,SUV,0.9651796240697321
4528,5995,2014,good,174000.0,clean,automatic,SUV,-0.19367888454728657
4529,6000,2009,excellent,62800.0,clean,manual,hatchback,0.6981708605997023
4530,3795,2006,good,151000.0,clean,automatic,SUV,-0.8444091797328683
4533,7795,2009,good,139941.0,clean,automatic,pickup,-0.8125064354866418
4534,5995,2006,good,176000.0,clean,automatic,sedan,-0.13818801132499592
4542,6700,2002,excellent,83193.0,clean,manual,coupe,-1.2789777939769769
4547,6999,2010,excellent,142000.0,clean,automatic,sedan,-0.7776121785837435
4548,5000,2013,fair,103000.0,rebuilt,manual,wagon,0.642216709109745
4552,0,2014,excellent,105506.0,clean,automatic,truck,1.3693829740801224
4553,0,2018,excellent,6218.0,clean,automatic,truck,0.39420683060054634
4555,0,2010,excellent,122280.0,clean,automatic,SUV,-1.7934548556211407
4559,5850,2006,excellent,124415.0,clean,automatic,wagon,0.0323145584683535
4560,19450,2013,excellent,66083.0,clean,automatic,pickup,1.425612783811517
4565,3500,2006,good,170000.0,clean,manual,sedan,1.4908501174473654
4568,5950,1997,good,291000.0,clean,manual,pickup,0.8183672701062328
4569,28900,2016,excellent,42186.0,clean,manual,sedan,0.19602570683678244
4571,17300,2017,good,12568.0,clean,automatic,other,-0.018066721111768522
4572,19100,2018,good,15432.0,clean,other,other,-0.06799413077234341
4573,0,2011,excellent,47127.0,clean,automatic,SUV,0.3523256613002695
4576,29400,2016,good,39114.0,clean,other,sedan,-0.5948879033792451
4577,29200,2018,good,1382.0,clean,automatic,sedan,2.0025836860017203
4578,5000,1983,good,75000.0,clean,manual,pickup,-0.2846004982850388
